18:00 - 18:15,0.3,0.1,0.4
18:15 - 18:30,0.3,0.2,0.5
18:30 - 18:45,0.1,0.0,0.3
18:45 - 19:00,0.1,0.0,0.1
19:00 - 19:15,0.7,0.3,1.1
19:15 - 19:30,1.5,0.9,2.1
19:30 - 19:45,1.4,1.1,1.6
19:45 - 20:00,1.0,1.0,1.1
20:00 - 20:15,0.5,0.4,0.6
20:15 - 20:30,0.8,0.7,0.9
20:30 - 20:45,1.1,0.8,1.3
20:45 - 21:00,0.8,0.5,1.0
21:00 - 21:15,0.3,0.4,0.3
21:15 - 21:30,0.3,0.4,0.2
21:30 - 21:45,0.2,0.1,0.3
21:45 - 22:00,0.5,0.4,0.6
22:00 - 22:15,0.4,0.1,0.6
22:15 - 22:30,0.3,0.2,0.4
22:30 - 22:45,0.4,0.5,0.4
22:45 - 23:00,0.6,0.7,0.6
23:00 - 23:15,0.5,0.4,0.6
23:15 - 23:30,0.6,0.6,0.6
23:30 - 23:45,0.5,0.3,0.6
23:45 - 24:00,0.9,0.9,0.8
